rating,date,option,content
5,2025.05.08,[옵션] 로지 아우라 향,"첫 향 딱 맡으면 진짜 싱그러운 꽃밭에 있는 느낌
막 억지로 낸 꽃 향 아니고 자연스러운 꽃 향이예요
뿌리면 은은하게~ 오래가요
막 뿌렸을 때는 진하고 금방 날아가는 향수 많은데,
어노브 이건 잔향까지 은은하게 계속 가서 좋아요!
데일리로 쓰기 딱 좋은 느낌?
너무 튀는 향 아니라서 어떤 옷차림에도 잘 어울리고,
부담 없는 향이라 매일 뿌려요
약간 아침에 뿌리면 하루 종일 기분 좋게 시작할 수 있고, 자기 전에 맡으면 편안해지는 느낌이예요
그리고 흔한 꽃 향이 아니라 뭔가 세련되고 우아한 느낌이라 좋아요 싸구려 향수 느낌 전혀 안 남~!
머리아픈향은 딱 질색인데 중성적인 느낌도 아니고
여성향쪽인데 또 너무 여성여성한 향이 아니라서 더 좋았어요
잔향이 진짜 매력적!
시간이 지날수록 살냄새랑 섞이면서 더 은은하고 포근한 향이 나는데 요 향이 진짜 좋다는 사람들 많았어요
호불호 크게 안 갈릴 향?
또 주변 사람들한테 선물하기도 좋을 듯해요
패키지도 꼼꼼 탄탄하니 예쁘거든요!
향수 병 디자인도 깔끔하고 고급스러워서 화장대에 올려놓으면 인테리어 효과도나요
즉슨!
부담스럽지 않은 가격대로 향도 좋고 지속력도 괜찮은데
사계절 향수 찾으시는 분들은 시도해보세요!!. 너무 무겁거나 가볍지 않아서 계절 상관없이 꾸준히 쓸 수 있어요봄에는 산뜻하고, 가을겨울에는 포근한 느낌입니당"
5,2025.05.12,[옵션] 퓨어 오차드 향,향기 맛집 어노브에서 퍼퓸이라뇨! 패키지도 어노브하면 딱 생각나는 네이비에 핑크 패키지라 너무 이쁘고 향수 통 자체도 오브제처럼 이뻐서 화장대에 두기 이뻐요! 로즈향은 흔히 생각나는 향일까봐 퓨어오차드 향 선택했는데 너무 좋아요!! 배향이 탑노트인거 같은데 우리가 생각하는 배향이 아니에요 누구나 부담없이 사용할수있는 달콤한 향이 퍼지다가 시간이 지나면 꽃향처럼 은은하게 남고 머리아픈 향이 절대절대 아니라서 향수못쓰는 사람인데도 잘쓰고 다니고 있어요! 연령대도 상관없이 10대부터 사용하기 좋을거같아요! 그래서 사촌동생한테도 선물해주려고 합니다 너무 좋아할거같아요ㅎㅎ 그리고 어노브트리트먼트랑 같이 사용중인데 이게 또 시너지효과라해야하나 향 지속력이 더 좋은거 같이 느껴지네욯ㅎ
5,2025.05.11,,"너무만족한 향수
패키지부터 향까지
퓨어오차드 너무 제취향이에요 여름에쓰기좋은 향..
랜덤배송이라 별기대안하고 배송출발문자 보면서 퓨어오차드면좋겠다..~했는데 내바람이 이뤄졌어🥹 꼬옥 이걸사기로약속해..
근데 시트러스&상큼향 싫어하시거나 달달&플라워향 좋아하시는 분들은 이거 비추!"
5,2025.05.11,,"부드러움과 감각적인 향으로 지속력이 매우 오래가서 퇴근할때까지 은은하게 일상을 우아하게 채워주는 향입니다!
디자인도 이뻐서 현관 앞에 두고 인테리어처럼 사용 할 수 도있어서 매우 만족해요!
향은 로즈와 싱그러운 베리향으로 사랑스러움과 우아함을 동시에 즐길 수 있는 향입니다.🙂"
5,2025.05.08,,"넘 궁금하던 제품이었는데 드뎌 향을 직접 맡아보게되었어요ㅎㅡㅎ 일단 포장 아주 고급스럽구 병도 넘 이뿌네용 선물용으로도 좋을거같아요!!
향은 약간 학교다닐때 예쁜 선배가 뿌리고 다닐것같은향…! 강경 파우더파였는데 요즘 로즈 넘 조와요 : )"
5,2025.05.04,,향기가 너무좋아오은은하구 좋아오 퍼퓸으로 나왔으면 했는데 목뒤에 바르니 하루종일 은은하고 잔향이 참좋음! 헤어퍼퓸보다 지속력 좋아요! 부담스럽지않구 모발에뿌려주면 지속력이 더 오래감! 좋습니당ㅎㅎ패키지도 귀엽고 선물용으류 좋아서 친구선물로 하나 구매하려구요!! ㅎㅎ
5,2025.05.04,[옵션] 로지 아우라 향,"어떤 향 고를지 고민 엄청 하다가
헤어퍼퓸 로지아우라가 인기도 많고
오드퍼퓸에도 로지아우라가 있길래
어노브 시그니처같아서 로지아우라로 선택했습니다
손목에 뿌려보자마자 와 향수맛집이다!!! 생각했어요
퍼퓸 케이스 디자인도 예쁘고 분사력도 좋구요
뿌렸을때도 좋았는대 시간지나고 잔향이 정말 좋았어요
로지아우라 굉장히 마음에 들어서 갑자기
다른 향들도 무척 궁금해지네요"
5,2025.05.03,,"먼저 향은 음,, 많이 맡아 본 향이에요!
어디선가 한번쯤 꼭 맡아 봤을 법한,,

여기서 일단 애매한데 케이스가
이걸 예쁘다고 만들었다면 아쉽네요^^;;

보통 향수 뿌리고 바로 뚜껑 닫아야 하는데
심어져(?) 있는 본통에 뚜껑이랑 위치가 맞아야 닫을 수 있으나 번거로워요,,

그리고 크기가 너무 작지도 크지도 않은데 애매한
모양때문에 이도저도 아닌,,"
5,2025.05.03,[옵션] 로지 아우라 향,헤어퍼퓸도 잘 쓰고 있고 너무 좋아해서 오드퍼퓸 출시를 너무 기대했는데요! 특히 로지아우라 향이 최애인데 향이 완전 같아요. 헤어퍼퓸은 지속력이 아쉬웠어서 이번 제품은 조금 더 오래 즐길 수 있길 바라봅니다. 다만 저번 제품도 25ml 용량인게 너무 작아서 아쉬웠는데 이번 제품도 통만 크고 25ml네욥 ㅠ.ㅠ 큰 용량도 만들어주세요..
5,2025.05.03,[옵션] 퓨어 오차드 향,"평소 나 향수 뿌렸어요!!! 하는 티 안나는 헤비하지 않은 향기를 좋아하는데 그중 시트러스 + 플로럴 계열을 제일 좋아해요!
시향 해보자마자 아.. 내꺼다 싶어서 냉큼 데려왔습니다!!
잘 사용하는 ㅈㅁㄹ 잉프페 같은 결 (향기는 달라요 프리지아 베이스가 아니기에!) 이라서 너무 좋았어요!!
그만큼 고급스럽게 잘 뽑힌 향기라고 생각해요🥹
남성분들이 쓰셔도 부담 없다 생각 되는 향기라고 느꼈어용
플로럴 향기가 강하지 않아서요!
깔끔한 패키징도 예쁘고 부드러운 핑크색 케이스가 여심을 울림니다,,, 근데 뚜껑이 좀 헐거운 거 같습니다 보통 올려두면 뚜껑 부분을 잡고 집는데 뚜껑만 빠지는 일이 좀 있었어요 🤔
25ml라 큰 사이즈는 아니지만,,, 용기가 들고 다니기엔 무리가 있어서 컴팩트한 작은 사이즈 출시도 기대해봅니다!!"
5,2025.04.24,[옵션] 퓨어 오차드 향,원래 무거운 단향을 좋아하는데 더워지는계절에 청량하고 산뜻한 향으로 바꿔주려고 써봤어요 결론적으로는 너무 마음에들어요! 방금 샤워하고 나온듯한 향으로 느껴지기도하고 달달한 향도 살짝 올라오면서 더운 향이 아니라 너무 잘쓸것같아요 패키지도 오브제같이 예뻐서 더 만족해요
5,2025.05.18,[옵션] 퓨어 오차드 향,"어노브 헤어 제품 향을 좋아하는데
향수가 나왔길래 호기심에 구매했어요
평소에도 편하게 뿌리고 다니고 싶어서
장미 향은 조금 부담스러운 듯하고,, 퓨어 오차드향이 후기가 좋은 것 같아서 선택했어요
음 향이 청순..은 잘 모르겠구요
어디선가 맡아본 적이 있는
제가 생각했던 것보단 초큼 흔한 느낌이에요
달달한 향은 맞는데 개인적으론 헤어제품 같이 특유의 묵직한 향이 느껴졌어요
친구가 뿌리고 오면 퍼퓸헤어에센스 바르고 왔나 할 거 같아유
그래도 막 부담스럽지 않으면서 ㄱㅊ은 향이라 원래 목적과 잘 부합하네용 지금 1주 째 잘 사용하고 잇어요~

아 근데 지속력을 잘 안 보는 저에게도 이 제품의 지속력은 다소 아쉽긴 합니다ㅜㅜ 3~4시간 지나면 코박해서 맡으면 맡아지긴 하지만 정말 은은한 정도?인 것 같아요"
5,2025.05.18,[옵션] 앰버 그레이스 향,엄마가 이런 종류의 향을 좋아하시기도 하고 평소에 쓰시던 향수와 향이 비슷할 듯하여 샀는데 향이 너무 좋아요ㅜㅜ 평소에 쓰시던 향수에서 좀 더 가벼운 느낌이 나서 저도 간간이 사용할 수 있겠다는 생각이 드네용~~!~!~!!! 그러나 가을과 겨울 시즌에 사용하면 좋을 듯하네여 시트러스류의 상큼함이 우디 계열이랑 잘 어울려요 이름을 몹시 잘 지었네여 딱 이름대로예요 그리고..패키지 이야기를 해보자면 패키지가 커서 용량이 많은 건가 했는데 25ml의 향수였습니다 패키지만 큰 거였어요 컬러도 검은색 분홍색 조합으로 되게 고급져보여서 마음에 들어오~~ 분사해보니까 향수가 생각보다 길게 나와서 거리를 충분히 두고서 뿌려야겠다는 그런 소감을 가지게 되었습니다 그래도 총체적으로 봤을 때 양만 아쉬운 거라서 별이 다섯 개~~!
5,2025.05.18,[옵션] 퓨어 오차드 향,"어노브 샴푸랑 트리트먼트를 너무 잘 사용하고 있어서
향이 좋아 향수도 구매 해봤어요
평상시에는 머스크 향나는 향수를 주로 사용하고 있어요 날이 더워지면 덥게 느껴지는 향이라 조금은 가볍게 쓰거 싶어서 퓨어 오차드 향을 골라 봤어요
향은 은은한 편입니다 지속력은 4-5시간 정도 되요
뿌리면 무거운 향이 아니라서 가볍게 아침에 사용하기
좋습니다 요즘은 석고 방향제에 살짝 뿌려서 화장실하고 거실에 놓고 사용 하고 있어요 풀향과 비슷해서 은은하게 향이 맡아지면 기분 전환이 됩니다
지속력은 반나절 정도 유지되고 미미하게 잔향이 남아있긴하지만 처음 향은 많이 날라가는 편이라 향수공병에 넣어서 한번 정도 더 뿌려서 사용하고 있어요
분사력은 좁은범위에 잘 분사되는 편입니다 패키지 포장이 상자에 잘 고정되서 와서 선물받은 느낌이 나는
패키지 입니다"
5,2025.06.03,[옵션] 퓨어 오차드 향,여름에 가볍게 뿌리기 좋은 향수 추천! 녹차향이 떠오름. 지속력 무난해서 여름에 ㅈㄴ짜 딱임
5,2025.06.01,[옵션] 퓨어 오차드 향,"예쁜 패키지와 더불어 향기도 좋아요
은은한 향이라 많이 뿌려도 지속력이 엄청 좋진 않아여"
5,2025.05.05,,"앰버그레이스 향으로 받았습니다 !

패키지도 깔끔하고 예뻐서 선물용으로도 좋을 거 같아요
향도 나름 오래 지속되고 좋아용"
5,2025.05.18,[옵션] 로지 아우라 향,"디자인이 독특하고 심플하네요. 분홍색 패키지가 너무 예쁜 것 같습니다.
화장대에 올려놓으니 밝아진 느낌이 들어요.
어떤 향을 구매할 지 고민하다가 어노브의 시그니처향인 로지 아우라향으로ㅑㅐ 구매해봤습니다.
예전에 헤어퍼퓸으로 로지 아우라향을 테스트해본 적이 있었는데 괜찮았던 기억이 있어요.
장미향 향수는 처음 써보는데, 꽃향이 은은하면서도 여성스러운 분위기를 만들어주네요. 첫향은 과일향-꽃향 잔향은 머스크향으로 남아요. 오드퍼퓸이라서 지속력도 좋아요. 연령대가 2030이 사용하면 더 어울릴 것 같은 향수여서, 다가오는 성년의 날 선물로도 좋을 것 같은 향수예요. 헤어퍼퓸이랑 같은 향으로 사용하는 것도 좋을 것 같습니다.
5월은 장미가 피는 계절이니 저도 인간장미가 되어보려구요."
5,2025.05.18,,"앰버 그레이스는 첫 노트부터 기존의 평범한 우디 향수와는 달랐어요. 신선한 비터 오렌지의 시원한 시트러스 향이 먼저 코끝을 톡 건드리는데, 이것만으로도 이미 너무 설레는 기분이 들더라고요. 그런데 여기서 끝이 아니었어요. 몇 분이 지나고 나서는 따스한 우드와 앰버라는 약간 매혹적인 요소가 올라오면서 서서히 균형을 맞춰주는 거 있죠? 그래서 향이 가볍게만 지나가지 않고, 은은하고 고급스러운 잔향으로 남는 게 마음에 쏙 들었어요. 구두 신고 또각거리는 소리가 들려오는 듯한 세련되고 시크한 여운이랄까요? 이런 느낌의 향이 흔하지 않아서 넘 만족스럽습니다."
5,2025.05.18,[옵션] 로지 아우라 향,"어노브 오드퍼퓸_ 로지아우라향~♡
강한 향 싫어하시는 분들에게 딱입니다
은은하게 기분좋은 봄에 어울리는 향이예요
향이 세지않아 지속력이 긴편은 아니지만 잔향이 은은하게 오래 남는 기분까지 좋아지는 향수입니다
평소 시트러스계열좋아하는데
로지아우라향 평소느낌이랑 다른 향인데
거부감없이 잘 맞아요~^^
그리고 패키지가 넘 여성여성해서 진열해두면 넘 귀엽고 사랑스런 핑크핑크한 용기입니다~♡
용량 큰걸로도 나오면 구매하고 싶어요
향수 분사력도 좋고 사랑스럽고 생기러운 로즈와 베리의 조화가 넘 좋은 향입니다
따스함과 부드러움 봄햇살의 따사로움이 느껴지는 파우듸리한 향으로 2~30대 여성분들께 추천해드리고 싶네요~^^
로지아우라향 특별한날 여자에게 선물하기 좋을 등 합니당~♡♡♡"
5,2025.05.18,[옵션] 로지 아우라 향,"🛒 구매이유
- 어노브 제품 다 만족스러웠음
- 향 너무 좋아서 기대하고 구매

📦 제품설명
🔺 Top: 레드베리, 페어
🌸 Middle: 로즈, 자스민
🧴 Base: 머스크, 피치
💬 향: 머스크 섞인 로즈, 플로럴향
👼 청순한 이미지에 찰떡 향기

👀 첫인상
- 어노브스러운 예쁜 디자인
- 근데 플라스틱 재질 + 장난감 느낌 살짝 있음
- 25ml 치고 케이스가 너무 큼... 통만 큼...

⏳ 지속력
- 중간 정도 / 데일리로 충분

💸 가성비 ❌ 싸구려 향 전혀 아님
💯 퀄리티 대비 가격 만족도 👍

🔁 재구매 의사
🔥 사실 퓨어오차드 향 너무 좋아서
🤍 하나 더 살까 진지하게 고민 중"
5,2025.05.15,[옵션] 앰버 그레이스 향,"어노브 헤어퍼퓸 웜페탈 향을 너무 좋아해서 어노브가 향을 잘 만드는구나 생각했어요
오드퍼퓸 출시된다고 하자말자 그냥 믿고 노트설명만 보고 블라인드로 구매했어요. 살짝 걱정되고 궁금해서 매장가서 시향해봤는데 역시 괜찮더라구요
직접 받아서 시향해보니 더 괜찮네요 엠버그레이스가 노윤서님 모델 앞세워 메인으로 미는거같고 향도 제 취향인거같아 구매했는데 기대보다 더 좋아요🤎

다만 아쉬운건 병 디자인이 플라스틱이라 그런지 조금.. 가격대에 비해 저렴해보인다는 점.. 어노브 특유의 디자인톤을 맞추기 위함인건 알겠으나 그래도 아쉬워요 비슷한 가격대의 다른 브랜드 향수보다 눈에 들지 않아요 내용물은 너무 좋은데..ㅠ

어노브 웜페탈도 퍼퓸으로 내주세요ㅠㅠ 다 시향해봤는데 이번 라인에선 어느것도 비슷하지 않더라구요

🫒한줄평: 헤어제품브랜드라고 지나치지 마시고 꼭 시향해보시길!! 구매하게 될거에요..💗"
5,2025.06.10,[옵션] 로지 아우라 향,맘에 들어서 딸아이랑 나눠서 샀어요 . 매장에는 3종류만 보여서 로즈하고 퓨어오차드 샀는데 둘다 너무 좋아요
5,2025.05.18,[옵션] 센슈얼 화이트 향,"향수 케이스가 특이해서 오브제로 디스플레이하기도 좋네요. 케이스에 센슈얼화이트 이름 적혀있는것도 깔끔한데 핑크케이스도 맘에 들어요.
분사력도 적당하네요.
사실 개인적으로 플로럴향이나 프룻티한 향을 좋아해요... 시향안해보고 화이트 플로럴이라고해서 구매했는데... 첫 탑노트가 남자스킨향이라 놀랐네요 ㅋ
바로 1분정도 지나고나니 스킨향은 사라지고 중성적인 파우더리한 향이 남아요.
항상 비슷하게 가볍고 꽃향 가득한 향수만 사용하다가 중성적이고 파우더리한 머스크향나는 향수 처음 구매해봤는데....
첨엔 적응이 안됐지만 점차적으로 은근히 중독되네요 ㅎㅎ
향이 강하게 계속 남아있지않고 은은하고 고급스럽게 맴돌아서 좋아요.
남성분들도 사용해도 좋을 정도로 중성적인 향이에요.
겉 박스는 향수를 빼고 닫아버리면 절대 못빼네요.. 박스까지 킵하실분들은 향수 넣고 윗 뚜껑닫으세요~"
